id,timestamp,exchange.timestamp,price,volume,action,direction
65595475,1430438559996,1430438559000,237.99,7337685852,created,ask
65595476,1430438560514,1430438560000,233.70,951926774,created,bid
65595424,1430438560518,1430438515000,232.59,3002024110,deleted,bid
65595477,1430438561168,1430438560000,233.72,4442283437,created,bid
65595478,1430438561442,1430438561000,233.70,866079788,created,bid
65595420,1430438561628,1430438512000,238.99,6294186806,deleted,ask
65595479,1430438562228,1430438561000,238.99,6679157840,created,ask
65595002,1430438562763,1430438230000,232.07,8930616325,deleted,bid
65595474,1430438562840,1430438559000,233.70,951925987,deleted,bid
65595478,1430438562852,1430438561000,233.70,866079788,deleted,bid
65595476,1430438562980,1430438560000,233.70,951926774,deleted,bid
65595480,1430438563387,1430438563000,232.59,2978132330,created,bid
65594535,1430438563879,1430437955000,232.38,2494904539,deleted,bid
65595481,1430438563938,1430438563000,233.70,866097753,created,bid
65595481,1430438564395,1430438563000,233.70,866097753,deleted,bid
65595404,1430438564488,1430438505000,237.67,1320000000,deleted,ask
65595482,1430438564563,1430438564000,232.38,2522920203,created,bid
65595483,1430438564708,1430438564000,237.85,1320000000,created,ask
65595484,1430438565098,1430438564000,232.07,7499310566,created,bid
65595428,1430438565579,1430438516000,231.16,5270860926,deleted,bid
65595485,1430438565866,1430438565000,212.35,2070000000,created,bid
65595486,1430438566130,1430438565000,254.57,80000000,created,ask
65595487,1430438566393,1430438566000,232.03,1431552503,created,bid
65595488,1430438566911,1430438566000,231.16,4395753536,created,bid
65595450,1430438573783,1430438540000,235.63,1320000000,deleted,bid
65595489,1430438573859,1430438573000,235.78,1320000000,created,bid
65595462,1430438574829,1430438550000,236.46,372060000,deleted,ask
65595490,1430438575158,1430438574000,236.44,368880000,created,ask
65595485,1430438575933,1430438565000,212.35,2070000000,deleted,bid
65595491,1430438576050,1430438575000,235.67,296580000,created,ask
65595446,1430438576167,1430438536000,235.92,0,deleted,bid
65595491,1430438576168,1430438575000,235.67,96580000,changed,ask
65595439,1430438576197,1430438528000,235.91,0,deleted,bid
65595491,1430438576199,1430438575000,235.67,31355108,changed,ask
65595491,1430438576229,1430438575000,235.67,0,deleted,ask
65595489,1430438576229,1430438573000,235.78,1288644891,changed,bid
65595486,1430438576243,1430438565000,254.57,80000000,deleted,ask
65595443,1430438576467,1430438533000,232.51,8000000,deleted,bid
65595492,1430438576659,1430438576000,233.65,866284274,created,bid
65595492,1430438576763,1430438576000,233.65,866284274,deleted,bid
65595470,1430438579128,1430438557000,236.45,281117005,deleted,ask
65595493,1430438579308,1430438579000,236.53,281117005,created,ask
65595326,1430438579539,1430438460000,236.54,21138074,deleted,ask
65595490,1430438579592,1430438574000,236.44,368880000,deleted,ask
65595494,1430438579834,1430438579000,236.14,21173880,created,bid
65595494,1430438579959,1430438579000,236.14,0,deleted,bid
65595466,1430438579961,1430438555000,236.01,847673890,changed,ask
65595495,1430438580024,1430438579000,236.53,373570000,created,ask
65595496,1430438580174,1430438579000,236.41,21149698,created,ask
65595497,1430438580330,1430438580000,233.62,867008004,created,bid
65595497,1430438580453,1430438580000,233.62,867008004,deleted,bid
65595498,1430438580993,1430438580000,235.78,31355108,created,bid
65595499,1430438582046,1430438581000,233.63,866685816,created,bid
65595499,1430438582407,1430438581000,233.63,866685816,deleted,bid
65595500,1430438582716,1430438582000,236.41,641500000,created,ask
65595501,1430438582981,1430438582000,233.61,866748250,created,bid
65593569,1430438583637,1430437169000,243.04,684300000,deleted,ask
65595502,1430438583755,1430438583000,232.44,6000000,created,bid
65593568,1430438584638,1430437168000,235.44,916100000,deleted,bid
65595503,1430438584658,1430438584000,233.62,866723623,created,bid
65595503,1430438584713,1430438584000,233.62,866723623,deleted,bid
65595504,1430438584920,1430438584000,235.79,200000000,created,bid
65595501,1430438584960,1430438582000,233.61,866748250,deleted,bid
65595437,1430438584961,1430438527000,237.91,24000000,deleted,ask
65595493,1430438585041,1430438579000,236.53,281117005,deleted,ask
65595505,1430438585105,1430438584000,237.77,24000000,created,ask
65595506,1430438585334,1430438585000,236.43,481117005,created,ask
65595495,1430438585347,1430438579000,236.53,373570000,deleted,ask
65595507,1430438585599,1430438585000,236.39,365820000,created,ask
65595508,1430438585744,1430438585000,229.09,984300000,created,bid
65595509,1430438585996,1430438585000,212.35,2070000000,created,bid
65595510,1430438586267,1430438585000,254.57,80000000,created,ask
65595511,1430438588066,1430438587000,233.57,866889336,created,bid
65595511,1430438588282,1430438587000,233.57,866889336,deleted,bid
65595512,1430438588992,1430438588000,233.55,866971908,created,bid
65595506,1430438589254,1430438585000,236.43,481117005,deleted,ask
65595513,1430438589528,1430438589000,236.40,481117005,created,ask
65595512,1430438589693,1430438588000,233.55,866971908,deleted,bid
65595514,1430438590304,1430438590000,233.55,866971908,created,bid
65595514,1430438590383,1430438590000,233.55,866971908,deleted,bid
65595323,1430438591008,1430438458000,237.98,12000000,deleted,ask
65595515,1430438591325,1430438591000,233.55,866964145,created,bid
65595502,1430438591598,1430438583000,232.44,6000000,deleted,bid
65595515,1430438591660,1430438591000,233.55,866964145,deleted,bid
65595516,1430438593109,1430438592000,237.77,12000000,created,ask
65595517,1430438593254,1430438592000,233.54,867001108,created,bid
65595513,1430438594167,1430438589000,236.40,481117005,deleted,ask
65595518,1430438594425,1430438594000,236.38,681117005,created,ask
65595517,1430438595719,1430438592000,233.54,867001108,deleted,bid
65593261,1430438595860,1430436911000,235.26,802100000,deleted,bid
65595519,1430438595938,1430438595000,233.53,867052372,created,bid
65595509,1430438596060,1430438585000,212.35,2070000000,deleted,bid
65595520,1430438596201,1430438595000,236.23,657000000,created,ask
65595510,1430438596344,1430438585000,254.57,80000000,deleted,ask
65595519,1430438596399,1430438595000,233.53,867052372,deleted,bid
65593263,1430438596883,1430436911000,242.84,753200000,deleted,ask
65595521,1430438596968,1430438596000,232.34,6000000,created,bid
65595507,1430438597237,1430438585000,236.39,365820000,deleted,ask
65595522,1430438597240,1430438596000,228.90,996200000,created,bid
65595523,1430438597382,1430438597000,233.52,867080834,created,bid
65595523,1430438597474,1430438597000,233.52,867080834,deleted,bid
65595524,1430438597655,1430438597000,236.22,377290000,created,ask
65595489,1430438599007,1430438573000,235.78,1288644891,deleted,bid
65595498,1430438599027,1430438580000,235.78,31355108,deleted,bid
65595525,1430438599079,1430438598000,235.45,1320000000,created,bid
65593730,1430438599888,1430437290000,234.48,50000000,deleted,bid
65595526,1430438600108,1430438599000,234.29,50000000,created,bid
65595527,1430438600889,1430438600000,233.51,867136408,created,bid
65595527,1430438600907,1430438600000,233.51,867136408,deleted,bid
65595505,1430438601120,1430438584000,237.77,24000000,deleted,ask
65595528,1430438601155,1430438600000,237.35,24000000,created,ask
65595518,1430438601836,1430438594000,236.38,681117005,deleted,ask
65595524,1430438601983,1430438597000,236.22,377290000,deleted,ask
65595529,1430438602050,1430438601000,236.21,881117005,created,ask
65595530,1430438602195,1430438601000,233.50,867164977,created,bid
65595530,1430438602318,1430438601000,233.50,867164977,deleted,bid
65595531,1430438602341,1430438602000,236.01,368360000,created,ask
65595532,1430438603402,1430438603000,233.51,867146750,created,bid
65595532,1430438603490,1430438603000,233.51,867146750,deleted,bid
65595521,1430438603587,1430438596000,232.34,6000000,deleted,bid
65595533,1430438604569,1430438604000,233.50,867150507,created,bid
65595534,1430438605840,1430438605000,233.50,867157638,created,bid
65595504,1430438605877,1430438584000,235.79,200000000,deleted,bid
65595535,1430438606108,1430438605000,212.35,2070000000,created,bid
65595536,1430438606121,1430438605000,235.66,200000000,created,bid
65595529,1430438606254,1430438601000,236.21,881117005,deleted,ask
65595537,1430438606516,1430438606000,254.57,80000000,created,ask
65595538,1430438606528,1430438606000,236.22,881117005,created,ask
65595454,1430438606933,1430438545000,235.65,211375101,deleted,bid
65595539,1430438607048,1430438606000,233.50,867157468,created,bid
65595540,1430438607192,1430438606000,235.47,211536682,created,bid
65595534,1430438607297,1430438605000,233.50,867157638,deleted,bid
65595533,1430438607307,1430438604000,233.50,867150507,deleted,bid
65595539,1430438607439,1430438606000,233.50,867157468,deleted,bid
65595541,1430438608231,1430438607000,232.28,31000000,created,bid
65595528,1430438608773,1430438600000,237.35,24000000,deleted,ask
65595542,1430438608876,1430438608000,237.27,24000000,created,ask
65595543,1430438609640,1430438609000,233.50,867175778,created,bid
65595543,1430438609675,1430438609000,233.50,867175778,deleted,bid
65595544,1430438611812,1430438611000,233.49,867211256,created,bid
65595544,1430438611855,1430438611000,233.49,867211256,deleted,bid
65595545,1430438612352,1430438612000,239.23,500000000,created,ask
65595352,1430438612833,1430438471000,235.01,2244169023,deleted,bid
65595410,1430438613387,1430438507000,234.91,1080686585,deleted,bid
65595546,1430438613507,1430438613000,233.49,953165499,created,bid
65595547,1430438613648,1430438613000,237.65,1320000000,created,ask
65595483,1430438613672,1430438564000,237.85,1320000000,deleted,ask
65595546,1430438613768,1430438613000,233.49,953165499,deleted,bid
65595413,1430438613913,1430438509000,234.73,978991016,deleted,bid
65595234,1430438614467,1430438386000,234.19,1894302527,deleted,bid
65595473,1430438615019,1430438558000,237.66,2690200000,deleted,ask
65595548,1430438615460,1430438615000,233.47,867264306,created,bid
65595549,1430438615596,1430438615000,259.61,6900000,created,bid
65595549,1430438615716,1430438615000,259.61,0,deleted,bid
65595466,1430438615716,1430438555000,236.01,840773890,changed,ask
65595550,1430438615769,1430438615000,236.00,368360000,created,ask
65595537,1430438615943,1430438606000,254.57,80000000,deleted,ask
65595466,1430438616131,1430438555000,236.01,840773890,deleted,ask
65595535,1430438616238,1430438605000,212.35,2070000000,deleted,bid
65595551,1430438616547,1430438616000,233.47,867269635,created,bid
65595552,1430438616819,1430438616000,236.01,868847770,created,ask
65595469,1430438617224,1430438556000,236.58,1561635079,deleted,ask
65595553,1430438617588,1430438617000,233.47,867270317,created,bid
65595554,1430438617854,1430438617000,236.21,1538117005,created,ask
65595548,1430438618023,1430438615000,233.47,867264306,deleted,bid
65595551,1430438618030,1430438616000,233.47,867269635,deleted,bid
65595553,1430438618157,1430438617000,233.47,867270317,deleted,bid
65595555,1430438618372,1430438618000,239.45,500000000,created,ask
65595556,1430438618383,1430438618000,236.58,1541849698,created,ask
65595557,1430438619026,1430438618000,234.73,779033618,created,bid
65595558,1430438619171,1430438618000,233.47,867280313,created,bid
65595558,1430438619280,1430438618000,233.47,867280313,deleted,bid
65595416,1430438619433,1430438510000,234.54,974453422,deleted,bid
65595559,1430438620101,1430438619000,234.54,1124585597,created,bid
65595560,1430438620375,1430438620000,236.05,778900000,created,ask
65595472,1430438620548,1430438558000,237.12,2773423748,deleted,ask
65595561,1430438620912,1430438620000,233.49,867215959,created,bid
65595561,1430438621004,1430438620000,233.49,867215959,deleted,bid
65595562,1430438621176,1430438620000,237.12,3451923748,created,ask
65593022,1430438621290,1430436720000,242.64,644700000,deleted,ask
65592989,1430438621665,1430436687000,233.60,2931502681,deleted,bid
65595563,1430438621964,1430438621000,233.49,867189640,created,bid
65595563,1430438622098,1430438621000,233.49,867189640,deleted,bid
65595564,1430438622364,1430438622000,234.37,930807762,created,bid
65595538,1430438622623,1430438606000,236.22,881117005,deleted,ask
65594616,1430438622800,1430438000000,234.01,4132184914,deleted,bid
65595565,1430438622891,1430438622000,236.20,881117005,created,ask
65595566,1430438623029,1430438622000,233.49,867194396,created,bid
65595477,1430438623353,1430438560000,233.72,4442283437,deleted,bid
65595566,1430438623537,1430438622000,233.49,867194396,deleted,bid
65595567,1430438623933,1430438623000,234.01,5145764647,created,bid
65595568,1430438624076,1430438623000,233.50,867177586,created,bid
65595568,1430438624096,1430438623000,233.50,867177586,deleted,bid
65595542,1430438624182,1430438608000,237.27,24000000,deleted,ask
65595569,1430438624219,1430438623000,237.52,24000000,created,ask
65592929,1430438624344,1430436647000,235.08,643400000,deleted,bid
65595475,1430438624469,1430438559000,237.99,7337685852,deleted,ask
65595570,1430438625124,1430438624000,237.84,3005800000,created,ask
65595571,1430438625268,1430438624000,233.50,867179288,created,bid
65595571,1430438625281,1430438624000,233.50,867179288,deleted,bid
65595572,1430438625687,1430438625000,233.76,3575682591,created,bid
65595573,1430438625697,1430438625000,228.71,648800000,created,bid
65595574,1430438626088,1430438625000,212.35,2070000000,created,bid
65595575,1430438626227,1430438625000,233.64,2154474775,created,bid
65595576,1430438626494,1430438626000,254.57,80000000,created,ask
65595577,1430438626638,1430438626000,233.49,867213643,created,bid
65595577,1430438626654,1430438626000,233.49,867213643,deleted,bid
65595479,1430438626731,1430438561000,238.99,6679157840,deleted,ask
65595565,1430438627288,1430438622000,236.20,881117005,deleted,ask
65595578,1430438627289,1430438627000,237.99,6343585852,created,ask
65595579,1430438627573,1430438627000,236.04,881117005,created,ask
65595482,1430438627836,1430438564000,232.38,2522920203,deleted,bid
65595580,1430438627969,1430438627000,239.76,500000000,created,ask
65595581,1430438628485,1430438628000,233.51,2511117936,created,bid
65595480,1430438629498,1430438563000,232.59,2978132330,deleted,bid
65595582,1430438630141,1430438629000,232.59,2998125451,created,bid
65595583,1430438630668,1430438630000,232.38,2494904539,created,bid
65595484,1430438631193,1430438564000,232.07,7499310566,deleted,bid
65595487,1430438631747,1430438566000,232.03,1431552503,deleted,bid
65595584,1430438632358,1430438632000,232.07,8930616325,created,bid
